도로명전체주소,사업장명,의료인수,입원실수,병상수,총면적,진료과목내용명,종별코드,종별코드명,시도코드,시도명,시군구코드,시군구명,X좌표,Y좌표,의사총수,일반의 의사수,인턴 의사수,레지던트 의사수,전문의합계,내과,신경과,정신건강의학과,외과,정형외과,신경외과,흉부외과,성형외과,마취통증의학과,산부인과,소아청소년과,안과,이비인후과,피부과,비뇨의학과,영상의학과,방사선종양학과,병리과,진단검사의학과,결핵과,재활의학과,핵의학과,가정의학과,응급의학과,직업환경의학과,예방의학과,치과,구강악안면외과,치과보철과,치과교정과,소아치과,치주과,치과보존과,구강내과,영상치의학과,구강병리과,예방치과,통합치의학과,한방내과,한방부인과,한방소아과,한방안·이비인후·피부과,한방신경정신과,침구과,한방재활의학과,사상체질과,한방응급,의료장비합계,유방촬영장치,CT,콘빔CT,양전자단층촬영기 (PET),골밀도검사기,MRI,초음파영상진단기,종양치료기 (Gamma Knife),종양치료기 (Cyber Knife),종양치료기 (양성자치료기),체외충격파쇄석기,혈액투석을위한인공신장기,구글점수,구글건수,다음점수,다음건수,네이버평점,네이버건수,진료만족도,의료진친절도,시설만족도,평가인원,총건수,최종점수,최종보정점수
경상남도 창원시 의창구 창이대로 45 (명서동),재단법인대구포교성베네딕도수녀회창원파티마병원,531.0,133.0,441.0,50794.6,"구강악안면외과, 치과, 응급의학과, 직업환경의학과, 재활의학과, 진단검사의학과, 병리과, 영상의학과, 비뇨의학과, 피부과, 이비인후과, 안과, 소아청소년과, 산부인과, 마취통증의학과, 성형외과, 흉부외과, 신경외과, 정형외과, 외과, 정신건강의학과, 신경과, 내과",11.0,종합병원,380000.0,경남,380704.0,창원의창구,128.64591299999998,35.237293,105.0,0.0,10.0,1.0,91.0,24.0,5.0,1.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,2.0,2.0,1.0,1.0,1.0,2.0,38.0,0.0,0.0,0.0,1.0,44.0,3.7,42.0,,,4.33,259.0,10.0,10.0,10.0,11.0,74,3.3851351351351404,3.3851351351351404
경상남도 창원시 성산구 원이대로682번길 21 (상남동),의료법인 한마음국제의료재단 한마음창원병원,352.0,109.0,376.0,24799.04,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 가정의학과, 직업환경의학과, 응급의학과, 구강악안면외과",11.0,종합병원,380000.0,경남,380705.0,창원성산구,128.6865915,35.2212186,58.0,1.0,0.0,0.0,56.0,12.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,2.0,1.0,0.0,1.0,2.0,41.0,0.0,0.0,0.0,1.0,30.0,4.1,33.0,2.9,26.0,4.24,269.0,9.3,9.1,9.6,10.0,92,3.30241168478261,3.30241168478261
"경상남도 진주시 범골로 17, 지1,1~5,7층 (충무공동)",한일병원,190.0,79.0,270.0,16191.3,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 안과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 응급의학과, 침구과, 구강악안면외과",11.0,종합병원,380000.0,경남,380500.0,진주시,128.1286241,35.1669658,28.0,3.0,0.0,0.0,24.0,5.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,1.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,28.0,3.1,10.0,1.6,25.0,4.26,620.0,,,,,111,2.7364864864864904,2.7364864864864904
"경상남도 창원시 성산구 삼정자로 11 (성주동, 창원경상대학교병원)",창원경상대학교병원,833.0,159.0,564.0,105965.0,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 핵의학과, 직업환경의학과, 응급의학과, 구강악안면외과",11.0,종합병원,380000.0,경남,380705.0,창원성산구,128.7078463,35.199087299999995,161.0,0.0,4.0,12.0,142.0,36.0,7.0,4.0,9.0,5.0,6.0,8.0,2.0,9.0,4.0,7.0,5.0,6.0,2.0,3.0,8.0,2.0,4.0,2.0,0.0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,4.0,1.0,1.0,1.0,2.0,35.0,0.0,0.0,0.0,1.0,39.0,3.7,40.0,2.3,31.0,4.24,334.0,9.6,9.4,9.6,11.0,112,2.95733816964286,2.95733816964286
경상남도 진주시 강남로 79 (칠암동),경상대학교병원,1263.0,202.0,892.0,81311.39,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 핵의학과, 응급의학과, 구강악안면외과",1.0,상급종합병원,380000.0,경남,380500.0,진주시,128.0956717,35.1763252,314.0,1.0,28.0,97.0,185.0,48.0,8.0,6.0,11.0,10.0,9.0,4.0,3.0,8.0,7.0,8.0,11.0,8.0,2.0,7.0,10.0,2.0,6.0,5.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,2.0,5.0,0.0,1.0,3.0,3.0,38.0,0.0,1.0,0.0,1.0,39.0,3.5,60.0,1.8,23.0,4.192881002,479.0,9.6,10.0,10.0,11.0,142,2.8014518903499104,2.8014518903499104
"경상남도 진주시 동진로 2 (칠암동, 진주고려병원)",진주고려병원,193.0,63.0,230.0,8653.0,"내과, 신경과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 산부인과, 비뇨의학과, 영상의학과, 병리과, 직업환경의학과, 응급의학과, 소아치과",11.0,종합병원,380000.0,경남,380500.0,진주시,128.0920865,35.1784916,34.0,2.0,0.0,0.0,31.0,9.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,22.0,4.0,23.0,2.3,4.0,4.15,64.0,10.0,10.0,10.0,4.0,35,3.34321428571429,3.34321428571429
경상남도 진주시 진주대로 885 (강남동),제일병원,264.0,91.0,270.0,12176.92,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 비뇨의학과, 영상의학과, 병리과, 가정의학과, 직업환경의학과, 응급의학과",11.0,종합병원,380000.0,경남,380500.0,진주시,128.0902544,35.1794723,56.0,1.0,0.0,0.0,54.0,11.0,1.0,0.0,15.0,2.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,3.0,2.0,0.0,0.0,2.0,2.0,19.0,0.0,0.0,0.0,1.0,24.0,4.1,18.0,,,4.268571429,854.0,9.4,9.4,9.4,9.0,123,3.26333841606326,3.26333841606326
경상남도 창원시 성산구 창원대로 721 (중앙동),근로복지공단 창원병원,192.0,71.0,269.0,24231.0,"예방치과, 구강병리과, 영상치의학과, 구강내과, 치과보존과, 치주과, 소아치과, 치과교정과, 치과보철과, 구강악안면외과, 응급의학과, 직업환경의학과, 가정의학과, 재활의학과, 진단검사의학과, 병리과, 영상의학과, 비뇨의학과, 피부과, 소아청소년과, 산부인과, 마취통증의학과, 흉부외과, 신경외과, 정형외과, 외과, 정신건강의학과, 신경과, 내과",11.0,종합병원,380000.0,경남,380705.0,창원성산구,128.67175120000002,35.218753899999996,30.0,7.0,0.0,0.0,23.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,3.0,6.0,4.32,68.0,10.0,10.0,10.0,3.0,16,3.4296875,1.89224137931035
경상남도 거제시 두모길 16 (두모동),의료법인 대우의료재단대우병원,202.0,64.0,225.0,15546.0,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과, 치과",11.0,종합병원,380000.0,경남,381000.0,거제시,128.72209229999999,34.8719577,32.0,3.0,0.0,0.0,28.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,2.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,12.0,2.9,11.0,2.0,5.0,4.14,110.0,10.0,10.0,10.0,2.0,29,2.4364224137931,2.4364224137931
경상남도 거제시 계룡로5길 14 (상동동),의료법인 거붕 백병원,216.0,94.0,299.0,31693.15,"내과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과, 구강악안면외과",11.0,종합병원,380000.0,경남,381000.0,거제시,128.6261659,34.8736095,31.0,3.0,0.0,0.0,28.0,6.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,4.2,20.0,3.0,3.0,3.84,251.0,10.0,10.0,10.0,5.0,54,2.5002893518518503,2.5002893518518503
경상남도 김해시 활천로 33 (삼정동),의료법인숭인의료재단 김해복음병원,136.0,64.0,278.0,9670.15,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 비뇨의학과, 영상의학과, 진단검사의학과, 직업환경의학과",11.0,종합병원,380000.0,경남,380100.0,김해시,128.8931625,35.2306263,23.0,1.0,0.0,0.0,21.0,5.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,23.0,2.7,10.0,1.5,6.0,4.32,434.0,8.5,8.4,8.0,11.0,69,3.01879528985507,3.01879528985507
경상남도 김해시 장유로 167-13 (부곡동),의료법인갑을의료재단갑을장유병원,107.0,53.0,223.0,7743.0,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 비뇨의학과, 영상의학과, 진단검사의학과, 가정의학과, 응급의학과",11.0,종합병원,380000.0,경남,380100.0,김해시,128.8056169,35.2086652,26.0,0.0,0.0,0.0,26.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,1.0,22.0,2.9,14.0,2.2,6.0,4.15,319.0,8.2,8.2,7.3,9.0,59,2.56893538135593,2.56893538135593
경상남도 양산시 서창로 59 (명동),웅상중앙병원,107.0,76.0,299.0,11539.7,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 직업환경의학과, 응급의학과, 치과",11.0,종합병원,380000.0,경남,381100.0,양산시,129.1645729,35.406409100000005,26.0,1.0,0.0,0.0,25.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,16.0,3.3,39.0,2.5,2.0,4.3,125.0,7.3,6.0,8.0,4.0,56,2.97042410714286,2.97042410714286
경상남도 김해시 분성로 94-8 (외동),의료법인보원의료재단 경희의료원교육협력 중앙병원,265.0,128.0,467.0,17182275.0,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과, 치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",11.0,종합병원,380000.0,경남,380100.0,김해시,128.8570753,35.2307339,55.0,1.0,3.0,0.0,51.0,8.0,2.0,1.0,3.0,5.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,3.0,0.0,0.0,3.0,2.0,15.0,0.0,0.0,0.0,1.0,27.0,2.9,27.0,2.1,20.0,4.2,179.0,8.9,8.4,8.4,8.0,69,2.45969202898551,2.45969202898551
경상남도 양산시 물금읍 금오로 20,양산부산대학교병원,1947.0,345.0,1209.0,152793.8,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 직업환경의학과, 응급의학과, 치과",1.0,상급종합병원,380000.0,경남,381100.0,양산시,129.00572739999998,35.3281501,442.0,3.0,29.0,113.0,295.0,67.0,11.0,9.0,25.0,9.0,10.0,11.0,3.0,15.0,7.0,33.0,7.0,9.0,4.0,8.0,21.0,2.0,8.0,6.0,0.0,8.0,1.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,2.0,7.0,0.0,2.0,3.0,5.0,57.0,1.0,0.0,0.0,1.0,36.0,3.6,89.0,1.9722222219999999,36.0,4.3457653060000005,1176.0,9.8,9.5,9.7,16.0,269,3.19142373463569,3.19142373463569
경상남도 양산시 신기로 28 (신기동),베데스다병원,89.0,48.0,219.0,7256.6,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 피부과, 영상의학과, 진단검사의학과, 가정의학과, 직업환경의학과, 응급의학과, 치과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과",11.0,종합병원,380000.0,경남,381100.0,양산시,129.0436024,35.3532708,14.0,1.0,0.0,0.0,13.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,17.0,3.3,17.0,3.5,41.0,3.63,49.0,9.5,8.8,8.8,14.0,64,3.068115234375,3.068115234375
인천광역시 계양구 장제로 722 (작전동),의료법인인성의료재단한림병원,367.0,105.0,423.0,24894.6,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 치과",11.0,종합병원,220000.0,인천,220008.0,인천계양구,126.73431740000001,37.5322162,87.0,3.0,0.0,0.0,84.0,21.0,2.0,2.0,5.0,5.0,4.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,3.0,0.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,1.0,27.0,2.9,25.0,1.9,22.0,4.41,412.0,9.8,9.5,9.5,16.0,97,2.9558956185567005,2.9558956185567005
전라북도 익산시 무왕로 969 (신동),의료법인대산의료재단익산병원,159.0,101.0,299.0,,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과, 구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과",11.0,종합병원,350000.0,전북,350300.0,익산시,126.9665159,35.961650399999996,41.0,2.0,0.0,0.0,38.0,9.0,2.0,1.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,1.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,23.0,3.3,12.0,,,4.27,66.0,10.0,10.0,10.0,2.0,20,2.990625,2.0625
전라북도 익산시 무왕로 895 (신동),원광대학교병원,805.0,200.0,796.0,73763.0,"치과, 핵의학과, 직업환경의학과, 재활의학과, 응급의학과, 가정의학과, 방사선종양학과, 병리과, 흉부외과, 비뇨의학과, 정신건강의학과, 성형외과, 영상의학과, 마취통증의학과, 진단검사의학과, 이비인후과, 피부과, 안과, 신경외과, 신경과, 정형외과, 산부인과, 소아청소년과, 외과, 내과",1.0,상급종합병원,350000.0,전북,350300.0,익산시,126.9595793,35.9646389,289.0,1.0,24.0,95.0,167.0,44.0,6.0,4.0,15.0,11.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,4.0,2.0,4.0,12.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,2.0,5.0,1.0,1.0,2.0,3.0,57.0,0.0,0.0,0.0,1.0,57.0,3.7,19.0,2.4,15.0,4.138514286,350.0,9.0,10.0,9.0,4.0,77,2.78044411008523,2.78044411008523
서울특별시 강서구 강서로 295 (내발산동),미즈메디병원,244.0,56.0,100.0,14089.54,"가정의학과, 진단검사의학과, 마취통증의학과, 병리과, 영상의학과, 비뇨의학과, 소아청소년과, 외과, 내과, 산부인과",11.0,종합병원,110000.0,서울,110003.0,강서구,126.83593570000001,37.552217799999994,57.0,2.0,0.0,0.0,55.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,20.0,8.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3.0,1.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,4.3,23.0,3.0,35.0,4.36,346.0,8.2,8.4,7.8,6.0,100,3.4753125,3.4753125
"서울특별시 강북구 도봉로 301 (수유동, 대한병원)",의료법인성화의료재단  대한병원,63.0,41.0,201.0,6310.35,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과, 재활의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",11.0,종합병원,110000.0,서울,110024.0,강북구,127.02269140000001,37.6354747,14.0,2.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.4,14.0,1.3,15.0,4.18,67.0,10.0,10.0,10.0,2.0,37,1.7972972972973,1.7972972972973
서울특별시 강서구 하늘길 70 (과해동),우리들병원,153.0,41.0,165.0,11837.02,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과, 재활의학과",11.0,종합병원,110000.0,서울,110003.0,강서구,126.79632649999999,37.562045399999995,25.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.2,18.0,3.4,21.0,3.46,52.0,8.6,10.0,10.0,5.0,45,2.6866666666666696,2.6866666666666696
서울특별시 강동구 동남로 892 (상일동),강동경희대학교의대병원,1446.0,184.0,659.0,47530.54,"치과, 응급의학과, 핵의학과, 재활의학과, 진단검사의학과, 병리과, 방사선종양학과, 영상의학과, 비뇨의학과, 피부과, 이비인후과, 안과, 소아청소년과, 산부인과, 마취통증의학과, 성형외과, 흉부외과, 신경외과, 정형외과, 외과, 정신건강의학과, 신경과, 내과",11.0,종합병원,110000.0,서울,110002.0,강동구,127.1573794,37.5534484,297.0,1.0,23.0,85.0,186.0,53.0,7.0,2.0,15.0,13.0,7.0,5.0,1.0,7.0,7.0,10.0,5.0,6.0,3.0,6.0,16.0,2.0,5.0,4.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2.0,3.0,0.0,1.0,3.0,2.0,40.0,0.0,0.0,0.0,1.0,29.0,3.6,66.0,2.7,42.0,4.26,522.0,9.2,9.5,9.5,19.0,172,3.06918604651163,3.06918604651163
"서울특별시 강서구 공항대로 389, 부민병원 (등촌동)",부민병원,235.0,121.0,299.0,19550.17,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 영상의학과, 진단검사의학과, 가정의학과, 응급의학과",11.0,종합병원,110000.0,서울,110003.0,강서구,126.85092730000001,37.556866,49.0,0.0,0.0,0.0,49.0,9.0,1.0,0.0,1.0,18.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,33.0,3.6,35.0,3.4,37.0,4.2,132.0,9.6,9.6,10.0,20.0,88,3.24772727272727,3.24772727272727
